Type,Name,Address,State,Phone_number,Notes,latitude,longitude,FIPS
Mammography,LewisGale Hospital Montgomery,"813 Davis St, Blacksburg, VA 24060",VA,5404439919,,,,
Mammography,LewisGale Hospital Pulaski,"2400 Lee Hwy., Pulaski, VA 24301",VA,5404404480,,,,
Mammography,Kaiser Permanente Springfield Medical Center,"6551 Loisdale CT, Springfield, VA 22150",VA,8773900033,,,,
Mammography,Kenner Army Health Clinic,"700 24th St., Bldg. 8130, Fort Lee, VA 23801",VA,8047349118,,,,
Mammography,Kaiser Permanente Reston,"1890 Metro Center Dr., Reston, VA 20190",VA,8773900033,,,,
Mammography,Kaiser Permanente Alexandria Medical Center,"3000 Potomac Ave, Alexandria, VA 22305",VA,8773900033,,,,
Mammography,Kaiser Permanente Ashburn,"43480 Yukon Drive, Ashburn, VA 20147",VA,8773900033,,,,
Mammography,Kaiser Permanente Caton Hill,"13285 Minnieville Rd, Woodbridge, VA 22192",VA,7038992287,,,,
Mammography,Kaiser Permanente - Tysons Corner,"8008 Westpark Dr, Mclean, VA 22102",VA,7038992287,,,,
Mammography,Kaiser Permanente - Fair Oaks,"12255 Fairlakes Pky., Fairfax, VA 22033",VA,8773900333,,,,
Mammography,Kaiser Permanente - Falls Church Center,"201 N. Washington St., Falls Church, VA 22046",VA,7033597878,,,,
Mammography,Kaiser Permanente Fredericksburg,"1201 Hospital Dr, Fredericksburg, VA 22401",VA,7033597878,,,,
Mammography,Kaiser Permanente Haymarket Medical Center,"15040 Heathcote Blvd, Haymarket, VA 20169",VA,8773900033,,,,
Mammography,Kaiser Permanente Manassas,"10701 Rosemary Dr, Manassas, VA 20109",VA,7033597878,,,,
Mammography,Laburnum Diagnostic Imaging Center,"4630 S Laburnum Ave, Richmond, VA 23231",VA,8042264637,,,,
Obstetrics & Gynecology,Womens Health And Wellness Llc,"6506 Main St, Gloucester, VA 23061",VA,804-684-5043,,,,
Obstetrics & Gynecology,Sarah M Woods MD,"2728 Old Forest Rd, Lynchburg, VA 24501",VA,434-385-7818,,,,
Obstetrics & Gynecology,Melanie J Wright NP,"3620 Joseph Siewick Dr, 400, Fairfax, VA 22033",VA,703-264-7801,,,,
Obstetrics & Gynecology,"Wythe Medical Associates, Inc","342 Virginia Ave, Wytheville, VA 24382",VA,276-228-2191,,,,
Obstetrics & Gynecology,Kelly L Yeong WHNP,"12129 Graham Meadows Dr, Richmond, VA 23233",VA,804-288-4084,,,,
Obstetrics & Gynecology,Robert J Young MD,"3698 S Main St, Blacksburg, VA 24060",VA,540-951-7880,,,,
Obstetrics & Gynecology,Roya Zarnegar NP,"1062 Elden St, Herndon, VA 20170",VA,703-568-6062,,,,
Obstetrics & Gynecology,Peter A Zedler M.D.,"2240 John Rolfe Pkwy, Richmond, VA 23233",VA,804-288-4084,,,,
Obstetrics & Gynecology,"Women'S Osteopathic Medical Care, Pllc","110 4Th St, Farmville, VA 23901",VA,434-392-9200,,,,
Obstetrics & Gynecology,"Women'S Osteopathic Medical Care, Pllc","110 4Th St, Farmville, VA 23901",VA,434-392-9200,,,,
Obstetrics & Gynecology,Women Families First Inc.,"4208 Evergreen Ln Ste 213, Annandale, VA 22003",VA,703-642-7522,,,,
Obstetrics & Gynecology,Joni T White CNP,"23191 Front St. Accomack County Health Dept., Accomac, VA 23301",VA,757-787-5885,,,,
Obstetrics & Gynecology,Rolfe D White M.D.,"1137 First Colonial Rd, Virginia Beach, VA 23454",VA,757-496-7005,,,,
Obstetrics & Gynecology,Julie R Whittington MD,"1204 W Main St, Charlottesville, VA 22908",VA,434-924-2500,,,,
Obstetrics & Gynecology,Richard N Willard MD,"825 Fairfax Ave, Suite 310, Norfolk, VA 23507",VA,757-446-7900,,,,
Obstetrics & Gynecology,"William A. Hamilton, Md","619 Jefferson Davis Hwy Ste 101, 619 Jefferson Davis Hwy, Suite 101, Fredericksburg, VA 22401",VA,540-373-4700,,,,
Obstetrics & Gynecology,"William K Rand, Iii, Gynecology Pllc","824 Greenbrier Pkwy, Suite 100, Chesapeake, VA 23320",VA,757-410-7390,,,,
Obstetrics & Gynecology,Christopher D Williams MD,"4100 Olympia Cir Ste 201, Charlottesville, VA 22911",VA,434-220-6620,,,,
Obstetrics & Gynecology,Diane C Williams NP,"714 Thimble Shoals Blvd, Newport News, VA 23606",VA,757-595-9905,,,,
Obstetrics & Gynecology,Carolyn S Wilson M.D.,"2955 Ivy Rd Ste 104, Charlottesville, VA 22903",VA,434-243-4720,,,,
Obstetrics & Gynecology,"Winchester Medical Center, Inc.","1840 Amherst St, Winchester, VA 22601",VA,540-536-8000,,,,
Obstetrics & Gynecology,Winchester Womens Specialists,"1870 Amherst St Ste 2E, Winchester, VA 22601",VA,540-667-4546,,,,
Obstetrics & Gynecology,"Windsor Medical Services, Plc","1104 Amherst St, Suite 200, Winchester, VA 22601",VA,540-450-0630,,,,
Obstetrics & Gynecology,W R Wisman MD,"1506 Franklin Rd Sw, Roanoke, VA 24016",VA,540-345-8124,,,,
Obstetrics & Gynecology,Arthur C Wittich D.O.,"9501 Farrell Rd, Ob/Gyn Service, Fort Belvoir, VA 22060",VA,703-805-0813,,,,
Obstetrics & Gynecology,Erin F Wolff M.D.,"931 Douglass Dr, Mc Lean, VA 22101",VA,202-421-0120,,,,
Obstetrics & Gynecology,"Women First, Pc","480 W Jubal Early Dr, Suite 300, Winchester, VA 22601",VA,540-431-2330,,,,
Obstetrics & Gynecology,Jessica C White NP,"1005 N Glebe Rd Ste 430, Arlington, VA 22201",VA,571-302-3920,,,,
Obstetrics & Gynecology,Tracy A Wheelock M.D.,"114 Nationwide Dr, Lynchburg, VA 24502",VA,434-239-7890,,,,
Obstetrics & Gynecology,Stewart J Wetchler MD,"1250 E Marshall Street, Richmond, VA 23298",VA,757-220-1246,,,,
Obstetrics & Gynecology,Westhampton Health And Wellness Llc,"2000 Bremo Rd # 205A, Richmond, VA 23226",VA,804-285-0510,,,,
Obstetrics & Gynecology,Bethanie L Nice NP,"824 Greenbrier Pkwy Ste 100, Chesapeake, VA 23320",VA,217-821-7013,,,,
Obstetrics & Gynecology,Barbara M Nies M.D.,"8081 Innovation Park Dr Ste 301, Fairfax, VA 22031",VA,703-698-5350,,,,
Obstetrics & Gynecology,Christine Nkemeh MD,"825 Fairfax Ave Ste 310, Norfolk, VA 23507",VA,757-446-7900,,,,
Obstetrics & Gynecology,Daniel J Noonan MD,"3915 Old Lee Hwy, Unit 21C, Fairfax, VA 22030",VA,703-691-4000,,,,
Obstetrics & Gynecology,Norman R Edwards Md Ltd,"610 Thimble Shoals Blvd, #404, Newport News, VA 23606",VA,757-873-0712,,,,
Obstetrics & Gynecology,"Northern Virginia Pelvic Surgery Associates, Pc","3580 Joseph Siewick Dr Ste 403, Fairfax, VA 22033",VA,571-308-1843,,,,
Obstetrics & Gynecology,"Northern Virginia Pelvic Surgery Associates, Pc","8081 Innovation Park Dr Ste 775, Fairfax, VA 22031",VA,571-308-1830,,,,
Obstetrics & Gynecology,"Northern Virginia Pelvic Surgery Associates, Pc","44055 Riverside Parkway, Suite 102, Leesburg, VA 20176",VA,571-308-1843,,,,
Obstetrics & Gynecology,"Northern Virginia Pelvic Surgery Associates, Pc","190 Campus Blvd, Suite 410, Winchester, VA 22601",VA,571-308-1830,,,,
Obstetrics & Gynecology,"Northern Virginia Pelvic Surgery Associates, Pc","4501 Empire Ct, Fredericksburg, VA 22408",VA,571-308-1830,,,,
Obstetrics & Gynecology,Mary Nottingham N.P.,"1119 2Nd St Sw, Roanoke, VA 24016",VA,540-981-1246,,,,
Obstetrics & Gynecology,"Obgyn Of Virginia, Llc","3930 Pender Dr, Suite 60, Fairfax, VA 22030",VA,571-249-0717,,,,
Obstetrics & Gynecology,Nwamaka O Obi MD,"8081 Innovation Park Dr Ste 301, Fairfax, VA 22031",VA,703-698-5350,,,,
Obstetrics & Gynecology,Obstetrical And Gynecological Associates P C,"21475 Ridgetop Cir, # 360, Sterling, VA 20166",VA,703-430-8844,,,,
Obstetrics & Gynecology,Sergio C Oehninger MD,"601 Colley Ave, Norfolk, VA 23507",VA,757-446-7100,,,,
Obstetrics & Gynecology,Erika P New M.D.,"9109 Stony Point Dr, Richmond, VA 23235",VA,804-327-8820,,,,
Obstetrics & Gynecology,Chimsom T Oleka M.D.,"3300 Gallows Rd, Falls Church, VA 22042",VA,703-776-4001,,,,
Obstetrics & Gynecology,Wade A Neiman M.D.,"114 Nationwide Dr, Lynchburg, VA 24502",VA,434-239-7890,,,,
Obstetrics & Gynecology,Ramzy S Nakad M.D.,"3300 Gallows Rd, Antenatal Testing Center Mfm, Falls Church, VA 22042",VA,703-776-6656,,,,
Obstetrics & Gynecology,Melanie E Modjoros MD,"4660 Kenmore Avenue, Ste. 902, Alexandria, VA 22304",VA,703-370-4300,,,,
Obstetrics & Gynecology,Sherry L Mongold N.P.,"2291 Evelyn Byrd Ave, Harrisonburg, VA 22801",VA,540-434-3831,,,,
Obstetrics & Gynecology,Thomas W Montag MD,"109 Wimbledon Sq, Suite F, Chesapeake, VA 23320",VA,757-436-9898,,,,
Obstetrics & Gynecology,"Montgomery Johns, Md, Facog, Ltd.","623 Jefferson Davis Hwy, Suite 101, Fredericksburg, VA 22401",VA,540-373-3390,,,,
Obstetrics & Gynecology,Barbara C Moore M.D.,"1240 3Rd St Sw, Roanoke, VA 24016",VA,540-344-5156,,,,
Obstetrics & Gynecology,Gregory P Moore M.D.,"7101 Jahnke Rd, Suite 280, Richmond, VA 23225",VA,804-272-5508,,,,
Obstetrics & Gynecology,"Barbara A Moran PHD, RNC","8501 Arlington Blvd Ste 300, Fairfax, VA 22031",VA,703-560-1611,,,,
Obstetrics & Gynecology,Linda C Morrow MD,"215 Roanoke St, Christiansburg, VA 24073",VA,540-381-0820,,,,
Obstetrics & Gynecology,Bita Motesharrei M.D.,"1515 Chain Bridge Rd, Suite 314, Mc Lean, VA 22101",VA,703-356-7700,,,,
Obstetrics & Gynecology,Suheil J Muasher MD,"8501 Arlington Blvd, Suite 500, Fairfax, VA 22031",VA,703-876-6311,,,,
Obstetrics & Gynecology,Shawana Mufti M.D.,"3930 Pender Dr, Suite 60, Fairfax, VA 22030",VA,703-539-8987,,,,
Obstetrics & Gynecology,Ivan K Muhlendorf M.D.,"844 Kempsville Rd, Suite 210, Norfolk, VA 23502",VA,757-461-6131,,,,
Obstetrics & Gynecology,Amanda Murchison M.D.,"102 Highland Ave Se, Suite 303, Roanoke, VA 24013",VA,540-981-2987,,,,
Obstetrics & Gynecology,Yelameli S Murthy MD,"1100 Cedar Valley Dr, Cedar Bluff, VA 24609",VA,276-964-6764,,,,
Obstetrics & Gynecology,Mutahar Fauzia Md,"5697 Columbia Pike, Ste 100, Falls Church, VA 22041",VA,703-845-3400,,,,
Obstetrics & Gynecology,Masaru Negi M.D.,"1870 Amherst St Ste 3A, Winchester, VA 22601",VA,540-536-3228,,,,
Obstetrics & Gynecology,Renee Olexy NURSE PRACTITIONER,"844 Battlefield Blvd N Ste 100, Chesapeake, VA 23320",VA,757-312-3033,,,,
Obstetrics & Gynecology,Kate E Oliver M.D.,"620 John Paul Jones Cir, Women'S Health Department, Naval Med Center Portsmouth, Portsmouth, VA 23708",VA,757-953-4370,,,,
Obstetrics & Gynecology,Lynn S Olmsted CNM,"134 Elon Rd, Madison Heights, VA 24572",VA,434-929-1400,,,,
Obstetrics & Gynecology,David A Phemister M.D.,"114 Nationwide Dr, Lynchburg, VA 24502",VA,434-239-7890,,,,
Obstetrics & Gynecology,Neil T Phippen M.D.,"6400 Arlington Blvd Ste 210, Falls Church, VA 22042",VA,703-531-3000,,,,
Obstetrics & Gynecology,Mary K Pilgrim NP,"44055 Riverside Pkwy, Suite 234, Leesburg, VA 20176",VA,703-858-8100,,,,
Obstetrics & Gynecology,Donna I Pinnell WHNP,"2240 John Rolfe Pkwy, Richmond, VA 23233",VA,804-288-4084,,,,
Obstetrics & Gynecology,Planned Parenthood Of Metropolitan Washington Dc,"303 S. Maple Ave, Falls Church, VA 22046",VA,703-533-5651,,,,
Obstetrics & Gynecology,Plena Integrative Health Center,"119 University Blvd Ste B, Harrisonburg, VA 22801",VA,540-383-7460,,,,
Obstetrics & Gynecology,Robin L Poe-Zeigler M.D.,"448 Viking Dr, Suite 100, Virginia Beach, VA 23452",VA,757-496-5370,,,,
Obstetrics & Gynecology,Precise Telehealth Inc,"5306 Old Virginia Street, Urbanna, VA 23175",VA,203-524-9871,,,,
Obstetrics & Gynecology,"Preventive Women'S Health Gyn & Infertility, Plc","874 Fox Dr, Winchester, VA 22603",VA,540-662-0990,,,,
Obstetrics & Gynecology,"Privia Medical Group, Llc","950 N Glebe Rd, Suite 4000, Arlington, VA 22203",VA,571-366-8850,,,,
Obstetrics & Gynecology,Privia Womens Health Llc,"7611 Forest Ave Ste 200, Richmond, VA 23229",VA,571-366-8850,,,,
Obstetrics & Gynecology,Procreate. Fertility Center Of Virginia,"300 Medical Pkwy, Suite 200, Chesapeake, VA 23320",VA,757-404-5892,,,,
Obstetrics & Gynecology,Julie Purisima WHNP,"7101 Jahnke Rd Ste 1054, Richmond, VA 23225",VA,804-231-9691,,,,
Obstetrics & Gynecology,Peter S Pyatak M.D.,"1071 Care Way Ste 101, Fredericksburg, VA 22401",VA,540-374-3100,,,,
Obstetrics & Gynecology,Luis C Radice MD,"4480 King St, Alexandria, VA 22302",VA,703-838-4400,,,,
Obstetrics & Gynecology,Edmund S Petrilli M.D.,"9304 Forest Point Cir, Manassas, VA 20110",VA,703-368-1969,,,,
Obstetrics & Gynecology,Robert E Petres MD,"9000 Stony Point Pkwy, Richmond, VA 23235",VA,804-560-8950,,,,
Obstetrics & Gynecology,Christine M Peterson M.D.,"400 Brandon Avenue, Charlottesville, VA 22903",VA,434-924-2773,,,,
Obstetrics & Gynecology,Sara E Perez-Torres MD,"1970 Roanoke Blvd, Salem, VA 24153",VA,540-982-2463,,,,
Obstetrics & Gynecology,Kelly M Orzechowski M.D.,"1635 N George Mason Dr, Suite 190, Arlington, VA 22205",VA,703-558-6077,,,,
Obstetrics & Gynecology,Janet L Osborne MD,"1 Riverside Cir Ste 300M, Roanoke, VA 24016",VA,540-581-0160,,,,
Obstetrics & Gynecology,David Ostman MD,"100 Emancipation Dr, Womens Clinic, Hampton, VA 23667",VA,757-722-9961,,,,
Obstetrics & Gynecology,Carter Monique O Owen MD,"8010 Towers Crescent Dr Fl 5, Vienna, VA 22182",VA,571-789-2100,,,,
Obstetrics & Gynecology,Rita M Owen NP-C,"2050 Hillpoint Blvd N, Suffolk, VA 23434",VA,757-539-3911,,,,
Obstetrics & Gynecology,Karen A Owens NP,"3700 Fettler Park Drive, Dumfries Health Clinic, Dumfries, VA 22025",VA,703-441-7500,,,,
Obstetrics & Gynecology,Kimberly L Ownby CNM,"240 Lucy Dr, Harrisonburg, VA 22801",VA,540-438-1314,,,,
Obstetrics & Gynecology,Susan C Modesitt M.D.,"1240 Lee St, Charlottesville, VA 22908",VA,434-924-9333,,,,
Obstetrics & Gynecology,Safinaz T Ozcan MD,"3300 Gallows Rd, Falls Church, VA 22042",VA,703-776-4001,,,,
Obstetrics & Gynecology,Hannah S Palin MD,"825 Fairfax Ave, Norfolk, VA 23507",VA,757-446-5047,,,,
Obstetrics & Gynecology,Annalisa M Parks M.D.,"8300 Old Courthouse Rd, Suite 140, Vienna, VA 22182",VA,703-448-0885,,,,
Obstetrics & Gynecology,William W Pasley M.D.,"1231 S Jefferson St, Roanoke, VA 24016",VA,540-982-2957,,,,
Obstetrics & Gynecology,Paul H Weisshaar Md Pc,"5206A Rolling Road, Burke, VA 22015",VA,703-978-1777,,,,
Obstetrics & Gynecology,Pediatrix Medical Group Of The Mid-Atlantic Pc,"8316 Arlington Blvd, Suite 500, Fairfax, VA 22031",VA,703-876-8410,,,,
Obstetrics & Gynecology,David A Pennington MD,"800 Oak St, Farmville, VA 23901",VA,434-315-2401,,,,
Obstetrics & Gynecology,Christian M Perez MD,"300 Medical Pkwy Ste 200, Chesapeake, VA 23320",VA,757-977-8500,,,,
Obstetrics & Gynecology,Tarita Pakrashi MD,"601 Colley Ave, Norfolk, VA 23507",VA,757-446-7100,,,,
Obstetrics & Gynecology,"Malgorzata A Mlynarczyk M.D., PH.D.","825 Fairfax Ave, Suite 310, Norfolk, VA 23507",VA,757-446-7900,,,,
Obstetrics & Gynecology,Devin T Miller M.D.,"6251 E Virginia Beach Blvd Ste 200, Norfolk, VA 23502",VA,757-466-8683,,,,
Obstetrics & Gynecology,Courtney A Miller NP,"1101 Sam Perry Blvd, Suite 401, Fredericksburg, VA 22401",VA,540-940-2000,,,,
Obstetrics & Gynecology,"Loudoun Medical Group, Pc","24430 Stone Springs Blvd Ste 550, Dulles, VA 20166",VA,703-957-1245,,,,
Obstetrics & Gynecology,"Loudoun Medical Group, Pc","3301 Woodburn Rd Ste 309, Annandale, VA 22003",VA,703-435-2555,,,,
Obstetrics & Gynecology,"Loudoun Medical Group, Pc","1830 Town Center Dr, Suite 140, Reston, VA 20190",VA,703-293-5239,,,,
Obstetrics & Gynecology,"Loudoun Medical Group, Pc","224D Cornwall St Nw, Suite 403, Leesburg, VA 20176",VA,703-737-6010,,,,
Obstetrics & Gynecology,"Loudoun Medical Group, Pc","10400 Eaton Pl Ste 430, Fairfax, VA 22030",VA,703-277-9510,,,,
Obstetrics & Gynecology,"Loudoun Medical Group, Pc","24430 Stone Springs Blvd, Suite 100, Dulles, VA 20166",VA,703-858-1500,,,,
Obstetrics & Gynecology,Rodrick N Love M.D.,"7515 Right Flank Road, Mechanicsville, VA 23116",VA,804-288-4084,,,,
Obstetrics & Gynecology,Monica A Lutgendorf MD,"4320 Seminary Rd, Alexandria, VA 22304",VA,703-504-3000,,,,
Obstetrics & Gynecology,"Mary E Lynch MS,NP-C, CNM","American Addiction Treatment Center, 12695 Mcmanus Blvd, Bdg 2, Newport News, VA 23602",VA,757-234-4139,,,,
Obstetrics & Gynecology,Lynchburg Gynecology Pc,"2728 Old Forest Rd, Lynchburg, VA 24501",VA,434-385-7818,,,,
Obstetrics & Gynecology,Katy S Macdonald W.H.N.P.,"Jmu University Health Center, 724 S. Mason St., Harrisonburg, VA 22807",VA,540-568-6178,,,,
Obstetrics & Gynecology,Lori J Maciulla M.D.,"6707 Old Dominion Dr, Suite 300, Mclean, VA 22101",VA,703-288-4330,,,,
Obstetrics & Gynecology,Basil Maghak M.D.,"1850 Town Center Pkwy, Suite 258, Reston, VA 20190",VA,703-435-1454,,,,
Obstetrics & Gynecology,Arnold M Mahesan MD,"601 Colley Ave, Norfolk, VA 23507",VA,757-446-7100,,,,
Obstetrics & Gynecology,Randolph C Mahnesmith M.D.,"9 S Medical Park Dr, Fishersville, VA 22939",VA,540-932-5577,,,,
Obstetrics & Gynecology,Megan G Lord MD,"620 John Paul Jones Cir Bldg 2, Portsmouth, VA 23708",VA,757-953-4300,,,,
Obstetrics & Gynecology,Monica Longo MD,"3300 Gallows Rd, Falls Church, VA 22042",VA,703-776-4001,,,,
Obstetrics & Gynecology,Georganne Long M.D.,"1401 Johnston Willis Dr, Suite 5000, Richmond, VA 23235",VA,804-320-2483,,,,
Obstetrics & Gynecology,Frederick W Loehr MD,"1215 Lee St, Charlottesville, VA 22908",VA,434-924-3627,,,,
Obstetrics & Gynecology,Charles N Landen M.D.,"1240 Lee St, Charlottesville, VA 22908",VA,434-924-5100,,,,
Obstetrics & Gynecology,Susan M Lanni M.D.,"1250 E Marshall Street, Ob/Gyn, Richmond, VA 23298",VA,804-828-8468,,,,
Obstetrics & Gynecology,Dane M Larsen M.D.,"39 Beam Ln, Fishersville, VA 22939",VA,540-213-7750,,,,
Obstetrics & Gynecology,Douglas A Leach M.D.,"Naval Medical Center Portsmouth, 620 John Paul Jones Circle, Portsmouth, VA 23708",VA,757-953-5000,,,,
Obstetrics & Gynecology,Patrick J Leary M. D.,"6317 Beachway Dr, Falls Church, VA 22044",VA,703-845-5845,,,,
Obstetrics & Gynecology,Jessica Lee M.D.,"8081 Innovation Park Dr Ste 775, Fairfax, VA 22031",VA,571-308-1830,,,,
Obstetrics & Gynecology,Courtney S Legum-Wenk D.O.,"12129 Graham Meadows Dr, Richmond, VA 23233",VA,804-288-4084,,,,
Obstetrics & Gynecology,Shruti Malik M.D.,"12011 Lee Jackson Memorial Hwy Ste 302, Fairfax, VA 22033",VA,703-246-0500,,,,
Obstetrics & Gynecology,Jennifer Lesko M.D.,"1001 E Leigh St, Richmond, VA 23298",VA,804-828-4409,,,,
Obstetrics & Gynecology,Lexington Ob Gyn Pc,"110 Houston St, Lexington, VA 24450",VA,540-463-7361,,,,
Obstetrics & Gynecology,"Lidee Of Aesthetics And Gynecology, Pc","1992 Medical Ave, Harrisonburg, VA 22801",VA,540-437-1296,,,,
Obstetrics & Gynecology,Alexis D Light MD,"700 S Washington St Ste 330, Alexandria, VA 22314",VA,703-940-3364,,,,
Obstetrics & Gynecology,Stephen R Lincoln MD,"Givf, 3015 Willimas Dr. # 300, Fairfax, VA 22031",VA,703-289-1977,,,,
Obstetrics & Gynecology,"Quinn K Lippmann MD, MPH","9101 Stony Point Dr, Richmond, VA 23235",VA,804-330-9105,,,,
Obstetrics & Gynecology,Samuel J Lloyd MD,"550 Hospital Drive, Warrenton, VA 22186",VA,540-347-9450,,,,
Obstetrics & Gynecology,"Lng Associates, Pllc","8301 Arlington Blvd, Suite 206, Fairfax, VA 22031",VA,703-391-3000,,,,
Obstetrics & Gynecology,"Lewis-Gale Physicians, Llc","1231 S Jefferson St, Roanoke, VA 24016",VA,540-982-2957,,,,
Obstetrics & Gynecology,Lane S Raker NP,"824 Greenbrier Pkwy, Suite 100, Chesapeake, VA 23320",VA,757-410-7390,,,,
Obstetrics & Gynecology,Donald P Marazzo MD,"Givf, 3015 Williams Dr. #300, Fairfax, VA 22301",VA,703-289-1977,,,,
Obstetrics & Gynecology,Christine A Marraccini M.D.,"114 Nationwide Dr, Lynchburg, VA 24502",VA,434-239-7890,,,,
Obstetrics & Gynecology,Terry M Mcguirk MSN WHNP,"1009 Seville Dr, Chesapeake, VA 23322",VA,757-548-8494,,,,
Obstetrics & Gynecology,Colleen Mcinnes N.P.,"14450 Smoketown Rd, Woodbridge, VA 22192",VA,703-491-7668,,,,
Obstetrics & Gynecology,Carol M Mcintosh M.D.,"4700 King St Ste 150, Alexandria, VA 22302",VA,571-665-6591,,,,
Obstetrics & Gynecology,"Megan Mckewan BS,RNC, OGNP","Ru Station 6899, Adams & Tyler Streets, Radford, VA 24142",VA,540-831-6667,,,,
